ChemicalID,DiseaseID,label
C094240,MESH:D020246,1
D004052,MESH:D007941,0
C082246,MESH:D013610,1
D008920,MESH:D020201,0
C056165,MESH:D011141,1
D000077185,MESH:D010024,1
D009173,MESH:D015817,0
C035969,MESH:D055009,0
C043561,MESH:D003881,0
C058120,MESH:D013736,1
C413879,MESH:D003919,0
C109602,MESH:D001929,1
D002794,MESH:D008569,1
D009281,MESH:D015430,1
D019772,MESH:D020189,0
D053626,MESH:D014123,1
C014805,MESH:D016863,0
C496730,MESH:C537055,0
D009173,MESH:D008181,1
C518327,MESH:D054220,0
C060230,MESH:D000006,0
D006887,MESH:D006012,0
D003520,MESH:D015458,1
C059765,MESH:D003453,1
C027385,MESH:D015663,1
D006569,MESH:D004719,1
D005419,MESH:D013121,0
D003520,MESH:D000783,1
D020123,MESH:D011565,1
C010327,MESH:D005094,0
C480833,MESH:D012004,1
C010882,MESH:D005891,1
C050426,MESH:D064420,1
C020481,MESH:D002546,0
C511998,MESH:D003923,0
C519562,MESH:D000077192,0
D000077209,MESH:D001749,1
C053876,MESH:D001883,0
D010936,MESH:D015228,1
C025351,MESH:D009395,0
C092292,MESH:D020264,0
D018723,MESH:D020339,0
D004365,MESH:D000090862,1
D005688,MESH:D002471,1
D064747,MESH:D007674,1
C569107,MESH:D009361,1
D008911,MESH:D013119,1
D007099,MESH:D019964,1
C001205,MESH:D016778,1
D011374,MESH:D020258,1
C543853,MESH:D015362,0
C109602,MESH:D012883,0
D002211,MESH:D014555,1
D001514,MESH:D007970,1
C096761,MESH:D012532,0
D008063,MESH:D005317,1
C046196,MESH:D020267,1
C084589,MESH:D045464,0
D005978,MESH:D020879,0
D019695,MESH:D014526,0
D002392,MESH:D010182,1
C079905,MESH:D029481,0
C100231,MESH:D011225,0
C095653,MESH:D007674,1
D003907,MESH:D000236,1
C112353,MESH:D014883,0
D013881,MESH:D003704,1
D015282,MESH:D013945,1
D000068877,MESH:D013920,1
C534866,MESH:C535306,0
C520164,MESH:D015430,1
C024714,MESH:D005234,1
C000706028,MESH:D008175,1
C000632696,MESH:D014950,1
D000097123,MESH:D020152,0
D000082,MESH:D008546,1
D002945,MESH:D001424,1
C028994,MESH:D005235,0
C033705,MESH:D003882,0
C534333,MESH:D006471,1
D012838,MESH:D018458,0
C014794,MESH:D015473,1
D064747,MESH:D013276,1
C535211,MESH:D065626,1
C107820,MESH:D002375,1
D002752,MESH:C536330,0
C010831,MESH:D000080365,0
D014212,MESH:D006474,1
C000612733,MESH:D020567,0
D007930,MESH:D020335,0
C414990,MESH:D064420,0
C025136,MESH:D013984,0
D019207,MESH:D005094,0
D011241,MESH:D002311,1
D015784,MESH:D015814,1
C448439,MESH:D015352,0
D004205,MESH:D009336,1
C511621,MESH:D009765,1
C104288,MESH:D009617,0
D004155,MESH:D007826,1
C092337,MESH:D012893,1
C438724,MESH:D006528,1
D002434,MESH:D018212,0
C041528,MESH:D011605,1
D014700,MESH:D004828,1
D002697,MESH:D011041,1
C036337,MESH:D020256,0
D018943,MESH:D007945,1
D009249,MESH:D020820,1
D004110,MESH:D013610,1
D000068882,MESH:D012559,1
D013759,MESH:D006930,1
C099419,MESH:D005536,0
D000983,MESH:D009336,0
C017590,MESH:D000077260,0
C037225,MESH:D004283,1
C116890,MESH:D014565,0
C008846,MESH:D015354,0
C503643,MESH:D002289,1
D010110,MESH:D009101,1
C077022,MESH:D009062,0
C015424,MESH:D004415,1
D000639,MESH:D006945,1
C007834,MESH:C564616,1
C095424,MESH:D000038,0
C413684,MESH:D019557,0
C525422,MESH:D007333,1
C586240,MESH:D058922,0
C000600690,MESH:D006935,0
D004096,MESH:D058566,0
D015735,MESH:D013922,0
C557644,MESH:D008269,0
D008775,MESH:D000506,1
C014632,MESH:D009050,0
D006859,MESH:D009021,0
D004077,MESH:D004437,1
D005996,MESH:D007511,1
D001622,MESH:D048550,1
C531550,MESH:D005235,1
D013693,MESH:D009008,0
D002117,MESH:D002294,1
D001590,MESH:D001480,1
D000583,MESH:D018805,1
C526219,MESH:D009410,1
C118956,MESH:D054220,0
C061545,MESH:D013319,0
D015764,MESH:D001282,1
C573121,MESH:D017574,0
C100697,MESH:D017880,0
D002998,MESH:D004830,1
D014805,MESH:D020335,1
C056641,MESH:C563614,0
D014108,MESH:D018279,0
C017953,MESH:D007674,1
D004113,MESH:D007855,1
C108730,MESH:D020158,0
D014810,MESH:D006980,1
D017409,MESH:D055031,0
C525079,MESH:D004412,1
D001241,MESH:D003930,1
D001241,MESH:D005317,1
D004967,MESH:D002561,1
D001058,MESH:D010300,1
C105311,MESH:D006930,1
C030517,MESH:D004701,0
C014486,MESH:D000306,0
C054084,MESH:D007644,0
D010830,MESH:D014693,1
D002440,MESH:D003108,1
C097949,MESH:D007674,1
C092396,MESH:D013276,1
C071275,MESH:D048949,0
C014290,MESH:D018376,0
D010660,MESH:D012221,0
D000894,MESH:D012878,1
D008536,MESH:D019969,0
D007099,MESH:D002032,1
C496401,MESH:D014134,0
D003024,MESH:D012640,1
D016912,MESH:D017880,0
C005948,MESH:D003924,1
D008559,MESH:D018352,1
C034456,MESH:D001943,1
D008775,MESH:D049970,1
D008795,MESH:D016905,1
C079549,MESH:D008133,0
D006882,MESH:D056486,1
C532829,MESH:D008103,1
D017336,MESH:D003550,0
D008727,MESH:D008581,1
D014044,MESH:D014652,1
C568960,MESH:D001024,0
D000078785,MESH:D017109,1
D003520,MESH:D016403,1
D048789,MESH:D008569,1
C547349,MESH:C535803,0
C572381,MESH:D047928,0
D012604,MESH:D007938,1
C061298,MESH:D008133,0
C092396,MESH:D017719,0
D008939,MESH:D003480,1
D008550,MESH:D006505,1
D003606,MESH:D013964,1
D001549,MESH:D002493,1
C069156,MESH:D004195,0
D008981,MESH:D006973,1
C000589472,MESH:D006949,1
D001599,MESH:D003556,1
D008550,MESH:D002769,0
D003676,MESH:D018487,1
D014031,MESH:D015817,1
D006027,MESH:D019588,0
C010329,MESH:D010024,1
D004656,MESH:D003928,1
C009055,MESH:D004678,0
C000713467,MESH:D017542,0
C111599,MESH:D020734,1
C553724,MESH:D016869,0
C025145,MESH:D001145,0
D000069480,MESH:D054138,0
C086123,MESH:D003668,0
C113202,MESH:D020186,0
C528663,MESH:D016727,0
D019469,MESH:D012614,0
D002936,MESH:D004409,0
C061676,MESH:D007077,0
C038637,MESH:D001982,0
C528863,MESH:D005156,0
D008775,MESH:D011658,1
D009567,MESH:D004827,1
D019274,MESH:D009128,1
C046649,MESH:D020720,0
D014560,MESH:D051271,0
D019274,MESH:D053202,1
C057921,MESH:D017714,0
C000626357,MESH:D004833,0
C530084,MESH:D016470,0
D000077526,MESH:D009325,1
D008748,MESH:D020299,0
D008790,MESH:D020267,0
C025946,MESH:D005355,1
C007133,MESH:D011236,0
D005047,MESH:D007890,1
D007530,MESH:D002545,1
D000068877,MESH:D017563,1
C055124,MESH:D010273,0
C087181,MESH:D000740,0
C000595064,MESH:D001943,1
C008548,MESH:D007333,1
C032282,MESH:D006330,0
C000594958,MESH:D014802,0
C004345,MESH:D001008,1
D000077185,MESH:D006331,1
C521335,MESH:D054318,0
C064082,MESH:D001661,0
C417520,MESH:D009471,0
C081767,MESH:D003248,0
C079927,MESH:D005334,1
D016642,MESH:D019964,1
D008063,MESH:D010523,1
C058728,MESH:D006395,0
D000077483,MESH:D006561,1
C020809,MESH:D010996,0
C005498,MESH:D017180,1
C037055,MESH:D011024,0
C025473,MESH:D006946,1
D020108,MESH:D002105,0
D002437,MESH:C565730,0
C016766,MESH:D048629,1
D000077337,MESH:D057180,1
D008776,MESH:D002813,0
D016291,MESH:D020258,1
D002744,MESH:D011628,0
D000077185,MESH:D000077195,1
D000077237,MESH:D003092,1
C029036,MESH:D003072,1
C513571,MESH:D014917,0
D008787,MESH:D012817,1
D008790,MESH:D017202,1
D008120,MESH:D002180,0
D002945,MESH:D000077192,1
D011801,MESH:D016469,0
D006569,MESH:D007249,1
D004008,MESH:D004412,1
D010936,MESH:D058186,1
C077369,MESH:D000855,0
C059083,MESH:D013651,0
C495479,MESH:D007249,1
D015056,MESH:D007077,1
D002439,MESH:D008586,1
D013424,MESH:D002114,0
D016316,MESH:D019954,1
D007665,MESH:D012912,1
C066892,MESH:D009136,0
C063509,MESH:D000077216,0
C050295,MESH:D009361,1
D007654,MESH:D007898,1
C007084,MESH:C536777,0
C006578,MESH:D005767,1
D020105,MESH:D013345,1
D002078,MESH:D003047,0
D002355,MESH:D058186,1
D010368,MESH:D015430,1
D015772,MESH:D010024,0
C016392,MESH:D009062,1
C107385,MESH:D000647,1
C500026,MESH:D053578,0
D015735,MESH:D005234,1
D005013,MESH:D006679,0
C070669,MESH:D020295,0
D053590,MESH:D017190,0
C489443,MESH:D017544,0
C400142,MESH:D001883,0
C081643,MESH:D010014,0
C042557,MESH:D009877,0
D001397,MESH:D015430,1
C015706,MESH:D014581,0
D000077157,MESH:D008080,1
C016030,MESH:D006948,1
C401859,MESH:D004195,1
C034857,MESH:D009459,0
D008063,MESH:D009437,0
D014700,MESH:D001008,1
C504227,MESH:D012772,0
C066407,MESH:D004487,1
D000077237,MESH:D008114,1
D017239,MESH:D015179,1
C118948,MESH:D006332,1
C024353,MESH:D013276,1
C408389,MESH:D056006,0
C066172,MESH:D006059,0
D002746,MESH:D003693,1
C055448,MESH:D000647,1
D006830,MESH:D006949,0
D000078785,MESH:D002375,1
D008120,MESH:D011595,1
D003474,MESH:D019970,1
C041246,MESH:D009336,1
C105826,MESH:D001145,1
D009173,MESH:D001161,1
C412852,MESH:D004646,0
C010739,MESH:D002375,1
C587274,MESH:D002386,0
D017366,MESH:D015459,0
D013888,MESH:D009755,0
D000077235,MESH:D008113,1
C060327,MESH:D007942,0
D005934,MESH:D007333,1
C460579,MESH:D006501,0
D004318,MESH:D017486,1
D011339,MESH:D017088,1
C010480,MESH:D014947,1
C561233,MESH:D004244,0
C093371,MESH:D003704,0
D000077213,MESH:D019970,1
D013307,MESH:D001259,1
D000077731,MESH:D016908,1
C003466,MESH:D015431,1
D014268,MESH:D002062,0
C477270,MESH:D013736,1
D000078785,MESH:D056486,1
C015423,MESH:D000647,1
D001380,MESH:D020437,0
C010798,MESH:D012735,0
D015034,MESH:D006932,1
C515050,MESH:D004751,0
D000069348,MESH:D011557,0
D004329,MESH:D003092,0
D009525,MESH:D010146,1
D004121,MESH:D012640,1
C013063,MESH:D019958,0
C009135,MESH:D007077,0
D011339,MESH:D015210,1
D000628,MESH:D006261,1
C033990,MESH:D003139,0
C000228,MESH:D009410,1
C116817,MESH:D000006,0
D015738,MESH:D015179,1
C496111,MESH:D016638,0
C546526,MESH:D018149,1
D009840,MESH:D006930,1
C465546,MESH:D007896,0
D013256,MESH:D003551,1
C016527,MESH:D007251,1
C000712208,MESH:D011658,1
C497115,MESH:D000544,1
C476530,MESH:D009202,1
C513485,MESH:D012804,0
C010792,MESH:D014437,0
C487484,MESH:D019142,1
C462061,MESH:D008569,0
D004317,MESH:D018241,1
D010634,MESH:D011297,1
D017294,MESH:D019956,1
D016593,MESH:D050723,0
D019329,MESH:D020734,1
C429533,MESH:C538173,0
D015016,MESH:D014202,1
D000077543,MESH:D009442,0
C515050,MESH:D015821,0
D008148,MESH:D058226,1
C527385,MESH:D002779,1
D003620,MESH:D009336,0
D002442,MESH:D019698,0
C442781,MESH:D009447,0
D008795,MESH:D016481,1
C416545,MESH:D004701,0
C084602,MESH:D014523,0
C417087,MESH:D012640,1
C573121,MESH:D017093,0
D014700,MESH:D003027,1
D000077551,MESH:D058387,1
D002746,MESH:D006966,1
C017154,MESH:D012164,1
D008152,MESH:D003704,1
D008140,MESH:D009459,1
C000628457,MESH:D001008,1
C015411,MESH:D009069,1
C074212,MESH:D008178,0
C063968,MESH:D013547,0
D003474,MESH:D018805,1
D002330,MESH:D009362,1
D001285,MESH:D009135,1
C004681,MESH:D004678,0
C084079,MESH:D004646,0
D012254,MESH:D019694,1
D014236,MESH:D054143,0
C026708,MESH:D002472,0
C106791,MESH:D008303,0
C024894,MESH:D018921,1
D002229,MESH:D018236,0
C000595449,MESH:D005234,1
C500085,MESH:D002318,1
D000069478,MESH:D017492,0
C040653,MESH:D006950,0
C009252,MESH:D009202,1
D001615,MESH:D017563,0
C501362,MESH:D014005,0
D017311,MESH:D017695,0
C032731,MESH:D010689,0
C036990,MESH:D008113,1
C097962,MESH:D012002,0
D000077269,MESH:D017096,0
D004656,MESH:D051270,1
C497687,MESH:D002813,0
D008094,MESH:D012640,1
C056165,MESH:C572845,0
C006923,MESH:D006482,0
D017673,MESH:C537171,0
C006552,MESH:D017380,1
D013866,MESH:D015473,1
D010617,MESH:D015817,0
C047235,MESH:D009459,0
D000077285,MESH:D020734,1
D002086,MESH:D064420,1
D000077603,MESH:D009877,0
D013469,MESH:D013375,1
C024318,MESH:D008178,0
C000541,MESH:D015456,0
D014635,MESH:D013313,1
C465546,MESH:D056486,1
C539273,MESH:D001750,0
D013747,MESH:D004422,1
C004965,MESH:D005909,1
D065819,MESH:C536777,1
D007444,MESH:D002291,0
C079087,MESH:D007638,0
D012642,MESH:D020734,1
D002112,MESH:D010018,1
C097396,MESH:D012559,1
D003520,MESH:D010190,1
D009599,MESH:D016063,1
D014805,MESH:D009461,1
D024502,MESH:D007003,1
D020910,MESH:D004487,1
C508490,MESH:D049912,0
C473206,MESH:D010018,0
D000074263,MESH:D014898,0
C504960,MESH:D011251,0
D005050,MESH:D009182,1
C114144,MESH:D020734,1
D017239,MESH:D002294,1
D003891,MESH:D016584,1
D000077410,MESH:D009410,1
D014805,MESH:D000752,1
D002955,MESH:D020158,1
D009292,MESH:D000855,0
D014750,MESH:D056784,1
C571852,MESH:D002249,0
D000666,MESH:D007898,1
D013629,MESH:D009069,1
D000077209,MESH:D055370,1
C065533,MESH:D020521,0
D001153,MESH:D011697,0
C000718013,MESH:D011658,1
C103998,MESH:D008232,0
C032939,MESH:D012598,0
D020160,MESH:D003324,0
C115642,MESH:D001169,1
C077369,MESH:D006968,0
C053853,MESH:D016905,0
C517782,MESH:D047748,1
D001058,MESH:D004409,1
D005473,MESH:D014029,1
C043561,MESH:D006529,1
C489443,MESH:D011250,0
C000596494,MESH:D020233,0
D002939,MESH:D011512,1
D008775,MESH:D001997,1
C095428,MESH:D062787,0
C013598,MESH:D018310,0
C024631,MESH:D003877,0
D008727,MESH:D016483,1
D015242,MESH:D012141,1
C401930,MESH:D004240,0
D015762,MESH:D017574,0
C029764,MESH:D051270,0
C000726650,MESH:D020258,1
D000077551,MESH:D000648,0
C006253,MESH:D003876,1
C007084,MESH:D020760,0
C000596027,MESH:C535803,0
C506907,MESH:D003921,0
C586464,MESH:D066253,0
D019826,MESH:D056486,1
C581040,MESH:D000754,0
C529376,MESH:D000788,0
D004164,MESH:D050723,1
D013866,MESH:D016135,0
D014196,MESH:D012598,0
C042566,MESH:D002385,0
C521767,MESH:D005401,0
D000077206,MESH:D011115,1
D002927,MESH:D003221,1
D010936,MESH:D017180,1
C070187,MESH:D018243,0
D004280,MESH:D009461,1
D000527,MESH:D007172,1
C109925,MESH:D017676,0
D003367,MESH:D008538,0
C412308,MESH:D058186,1
C005948,MESH:D003092,1
C077793,MESH:D007674,1
C066638,MESH:D000690,0
D005672,MESH:D006374,1
C518838,MESH:D016463,0
C071351,MESH:D014607,0
C034534,MESH:D008113,1
C087958,MESH:C531617,0
D001514,MESH:D005334,1
C017367,MESH:D010051,1
D000077185,MESH:D020301,1
D009568,MESH:D006974,1
D010634,MESH:D020270,1
C000592349,MESH:D010167,0
C517546,MESH:D018178,1
D011720,MESH:D054139,0
C049505,MESH:D004769,0
C010134,MESH:D016893,0
C503634,MESH:D008590,0
D000077185,MESH:D007669,1
C524754,MESH:D003240,0
D005484,MESH:D015441,0
C054133,MESH:D016399,0
D002794,MESH:D061206,0
C488311,MESH:D009408,0
C526957,MESH:D056486,1
D007213,MESH:D006831,1
C045596,MESH:D017889,0
D005054,MESH:D009410,1
C010269,MESH:C537359,0
C005717,MESH:D007669,0
D011716,MESH:D005705,1
C003466,MESH:D000505,0
D000376,MESH:D014328,0
D015122,MESH:D003424,1
C108217,MESH:D019964,0
C406305,MESH:D056769,0
D001151,MESH:D007079,0
C529311,MESH:D019970,1
D000077185,MESH:D015459,1
D004050,MESH:D064420,1
C073344,MESH:D018273,0
D014117,MESH:D020300,0
C072247,MESH:D000084462,0
D001712,MESH:D001480,1
C004717,MESH:C536082,0
D000109,MESH:D007022,1
C066430,MESH:D003093,0
D015310,MESH:D013290,1
D003069,MESH:D008106,1
C009314,MESH:D006461,1
C524539,MESH:D007405,0
D009428,MESH:D017511,0
D000068877,MESH:D006943,1
D001427,MESH:D003110,1
C583223,MESH:D004915,0
D002246,MESH:D016893,0
C417083,MESH:D006394,1
C056642,MESH:D014917,0
D058786,MESH:D013118,0
D003300,MESH:D006332,1
D000677,MESH:D010523,0
D013752,MESH:D009336,1
C004380,MESH:D013610,1
D003474,MESH:D018908,1
D000666,MESH:C536777,1
C024631,MESH:D005157,0
D024508,MESH:D003922,1
C534887,MESH:D006396,0
C463040,MESH:D012772,0
D008727,MESH:D012213,1
D000077154,MESH:D019446,1
D013256,MESH:D004892,1
D015242,MESH:D018410,1
C010152,MESH:D009916,0
D001553,MESH:D001744,1
C034631,MESH:D001943,1
C010423,MESH:D002819,0
C498826,MESH:C537537,0
D017312,MESH:D004756,0
D000069499,MESH:D015477,0
C029185,MESH:D001145,1
C103505,MESH:D001008,1
D006854,MESH:D015356,1
D012838,MESH:D012878,1
C505456,MESH:D015526,0
C116926,MESH:D002389,1
D000077555,MESH:D005596,0
D005664,MESH:D019569,0
D013866,MESH:D013163,1
C063729,MESH:D013167,0
D006820,MESH:D008548,1
C071315,MESH:D004428,0
C104918,MESH:D050500,0
C458513,MESH:D006212,0
D012256,MESH:D020299,0
C541917,MESH:D007011,0
D009525,MESH:C562581,0
D001379,MESH:D006333,1
D002395,MESH:D007565,0
C042148,MESH:D007592,0
C057726,MESH:D007680,0
D000628,MESH:D003929,0
D011433,MESH:D010488,1
C110793,MESH:D009447,1
C076692,MESH:D007241,1
C121345,MESH:D001044,0
C084904,MESH:D014985,0
C103505,MESH:D015430,1
C007761,MESH:D020236,0
D000069286,MESH:D051437,1
C007836,MESH:D009069,1
D007545,MESH:D000219,1
C442842,MESH:D009137,0
C477042,MESH:D016491,0
C037689,MESH:D020263,0
C502355,MESH:D012607,0
D000198,MESH:D009369,0
D004061,MESH:D019873,0
D008550,MESH:D064420,1
C528638,MESH:D020031,0
D000666,MESH:D003881,1
D008775,MESH:D006417,1
D014801,MESH:D009202,1
D005996,MESH:D003333,0
C041579,MESH:D007644,0
C084711,MESH:D005355,1
D056604,MESH:D015812,0
D008094,MESH:D013733,1
C576414,MESH:D002177,0
C018176,MESH:D014009,0
D000082,MESH:D001161,1
D014750,MESH:D002583,1
C028024,MESH:D004827,1
D004229,MESH:D007006,0
D015034,MESH:D005355,0
C053091,MESH:D010998,0
C064082,MESH:D055752,1
D000077154,MESH:D000419,1
C534866,MESH:D010190,1
D010936,MESH:D007417,1
C521776,MESH:D007249,1
C059922,MESH:D006317,0
C006741,MESH:D007249,1
D000981,MESH:D007896,1
C049864,MESH:D006566,0
D004329,MESH:D000306,0
D004998,MESH:D008113,1
D008472,MESH:D011928,0
D000077465,MESH:D010300,1
C006088,MESH:D001850,0
D008353,MESH:D018241,0
C017700,MESH:D003557,0
D011223,MESH:D014201,1
D007980,MESH:D012791,1
D064750,MESH:D005756,1
C028322,MESH:D007022,1
C418767,MESH:D008080,0
D005474,MESH:D009376,1
C000618732,MESH:D012223,0
C007768,MESH:D058186,1
C053347,MESH:D000787,1
C062856,MESH:D012008,0
D008278,MESH:C537152,1
C499843,MESH:C537150,0
C089750,MESH:D008113,1
D000525,MESH:D008595,0
D002229,MESH:D006816,1
C106250,MESH:D015470,1
C012596,MESH:D012871,1
D003474,MESH:D009765,1
C054718,MESH:D006525,0
D015281,MESH:D016908,1
D000935,MESH:D000008,0
D015766,MESH:D016770,1
D016572,MESH:D007674,1
D012460,MESH:D011565,1
C455880,MESH:D000789,0
C012353,MESH:D002547,0
D000319,MESH:D014202,1
D013578,MESH:D003057,0
D005277,MESH:D006973,1
C030905,MESH:D010534,0
C495469,MESH:D012088,0
D020097,MESH:D006333,1
C006069,MESH:D012221,1
D017409,MESH:D048949,1
D004961,MESH:D007826,0
C035933,MESH:D007333,0
C583223,MESH:D005131,0
D014268,MESH:D001714,1
D009388,MESH:D009135,1
D003981,MESH:D006946,1
C533467,MESH:D018352,0
C041667,MESH:D005158,0
C064871,MESH:D059249,0
D009661,MESH:D001044,1
C042137,MESH:C535500,0
D054697,MESH:D013991,0
C020251,MESH:D007246,0
C000625861,MESH:D056486,1
D014810,MESH:D005767,1
C443759,MESH:D006930,1
C406305,MESH:C564133,1
C505980,MESH:D013789,0
D008797,MESH:D008569,1
D016861,MESH:D053040,0
C057139,MESH:D009069,0
C569762,MESH:D016506,0
C097270,MESH:D018908,1
C521363,MESH:D005756,0
D020867,MESH:D010300,0
C111148,MESH:D020323,0
C084321,MESH:D010911,0
D011441,MESH:D013924,0
C546571,MESH:D002538,0
D012460,MESH:D057772,1
C104564,MESH:D001714,0
D000077143,MESH:D000077195,1
D000638,MESH:D006331,1
C469726,MESH:D002341,1
C083357,MESH:D010508,1
C119129,MESH:D008172,0
C034587,MESH:D001943,1
D005711,MESH:D014820,0
C518299,MESH:D002471,1
D000317,MESH:D002032,0
D004791,MESH:D056693,0
C021322,MESH:D009080,1
D008879,MESH:D007024,1
C526278,MESH:D016506,0
C578354,MESH:D007896,1
D005277,MESH:D006948,1
C449119,MESH:D007319,0
D009599,MESH:D055370,1
C425931,MESH:D065626,1
C015330,MESH:D056486,1
C088383,MESH:D015431,0
C000717552,MESH:D016471,0
D009568,MESH:D000419,1
C404922,MESH:D010554,0
D000305,MESH:D001171,1
C587573,MESH:D014456,0
D015366,MESH:D005264,0
D014612,MESH:D006317,0
C063638,MESH:D008105,0
D008525,MESH:D012640,1
C076692,MESH:D006402,0
D012965,MESH:C537922,0
D037742,MESH:D009103,0
D012838,MESH:D011471,1
C051271,MESH:D007177,0
C504746,MESH:D013167,0
D002336,MESH:D015814,0
D006220,MESH:D020323,1
D019469,MESH:D009175,0
C541335,MESH:D002181,0
C522461,MESH:D013280,0
D000077555,MESH:D006391,1
C090859,MESH:D006930,1
D000077300,MESH:D017379,1
C033163,MESH:D013207,0
D010100,MESH:D012131,1
D002220,MESH:D010146,1
D000319,MESH:D015456,0
C040015,MESH:D005909,1
C435072,MESH:D013927,1
C007145,MESH:D010939,0
D015230,MESH:D002598,0
D000077409,MESH:D012735,1
D004308,MESH:D005264,0
D013657,MESH:D002446,0
D045167,MESH:D008796,1
D002336,MESH:D056486,1
D008620,MESH:D004401,1
C035381,MESH:D053202,0
C561127,MESH:D014245,0
C026209,MESH:D002471,1
D004999,MESH:D051437,1
D014810,MESH:D009120,1
D003975,MESH:D020230,1
C036487,MESH:D000562,0
D004365,MESH:D000647,1
C066201,MESH:D008107,1
C000591235,MESH:D010864,0
D016589,MESH:D008288,1
C108326,MESH:D015518,0
D000305,MESH:D001416,1
C031649,MESH:D015140,0
D019344,MESH:D009223,0
C499366,MESH:D008113,1
C000624602,MESH:D012913,0
C445068,MESH:D010262,0
C000628397,MESH:D008174,0
C015358,MESH:D023341,0
D000077484,MESH:D008545,1
C000600690,MESH:D003110,1
C062735,MESH:D001982,1
C058504,MESH:D009400,0
C521776,MESH:D009203,1
D002738,MESH:D009374,1
C066192,MESH:D009503,0
C028889,MESH:D003092,1
D008774,MESH:D002385,1
D009593,MESH:D009325,0
C016392,MESH:D054218,1
C568950,MESH:D010292,0
D003553,MESH:D012480,1
C062764,MESH:D006973,1
D014229,MESH:D013375,1
D000074,MESH:D009080,0
C092756,MESH:D006519,0
D002512,MESH:D011681,0
C100227,MESH:D018236,0
D002927,MESH:D011832,1
C524716,MESH:D006526,0
C037446,MESH:D010997,0
C505980,MESH:D000855,0
C000628396,MESH:D059226,0
D007213,MESH:D006261,1
C042315,MESH:D013345,0
D009466,MESH:D008630,0
